X_Value,Y_Value
333,30.96545219
334,31.04931641
335,31.13430595
336,31.22046471
337,31.30783463
338,31.39645767
339,31.4863739
340,31.57762718
341,31.67025757
342,31.76430893
343,31.85982132
344,31.95683479
345,32.05539703
346,32.15554047
347,32.25731659
348,32.36076355
349,32.46591949
350,32.57283401
351,32.68154144
352,32.79208755
353,32.9045105
354,33.01885605
355,33.13516235
356,33.253479
357,33.37383652
358,33.49628448
359,33.62086105
360,33.747612
361,33.87657547
362,34.00777054
363,34.1411171
364,34.27651215
365,34.41385269
366,34.55303574
367,34.69395828
368,34.83651733
369,34.98060989
370,35.12613297
371,35.27297974
372,35.42105103
373,35.57024384
374,35.72045135
375,35.87157059
376,36.02350235
377,36.17613983
378,36.32938385
379,36.48312759
380,36.63726807
381,36.79170227
382,36.94632721
383,37.10103989
384,37.2557373
385,37.41031647
386,37.56467438
387,37.71870422
388,37.87230682
389,38.02537918
390,38.1778183
391,38.32951355
392,38.48037338
393,38.63028717
394,38.77915192
395,38.92686462
396,39.07332611
397,39.21842957
398,39.36206818
399,39.50414658
400,39.64455795
401,39.78319931
402,39.91996765
403,40.05475616
404,40.18746948
405,40.31799316
406,40.44623566
407,40.57208633
408,40.69544601
409,40.81620789
410,40.93426895
411,41.04953003
412,41.16188431
413,41.2712326
414,41.37746429
415,41.48048401
416,41.58018112
417,41.67646027
418,41.76921082
419,41.8583374
420,41.9437294
421,42.02528763
422,42.10293579
423,42.17671204
424,42.24668121
425,42.31290817
426,42.37546158
427,42.43440628
428,42.48980713
429,42.54172897
430,42.59023666
431,42.63540268
432,42.67728424
433,42.71595001
434,42.75146866
435,42.78390121
436,42.81331635
437,42.83978271
438,42.86335754
439,42.88411331
440,42.90211487
441,42.91742706
442,42.93011475
443,42.94024277
444,42.94787979
445,42.95309067
446,42.95594025
447,42.95649338
448,42.95481873
449,42.95098114
450,42.94504547
451,42.93707275
452,42.92713928
453,42.91530228
454,42.9016304
455,42.88618851
456,42.86904144
457,42.85025787
458,42.82990265
459,42.8080368
460,42.78473282
461,42.76005554
462,42.73406601
463,42.70683289
464,42.67842102
465,42.64889908
466,42.61833191
467,42.58678055
468,42.55431366
469,42.52099609
470,42.48689651
471,42.45207977
472,42.41661072
473,42.38055038
474,42.34397507
475,42.30694199
476,42.26951599
477,42.23176956
478,42.19376373
479,42.15556717
480,42.11724472
481,42.07885742
482,42.04046249
483,42.00206757
484,41.96365738
485,41.9252243
486,41.88676453
487,41.8482666
488,41.80971909
489,41.77111435
490,41.73244858
491,41.69370651
492,41.65488434
493,41.61597443
494,41.57696152
495,41.5378418
496,41.49860764
497,41.45924759
498,41.41975403
499,41.38011551
500,41.34032822
501,41.30038071
502,41.26026535
503,41.21997452
504,41.17949677
505,41.13882446
506,41.09794998
507,41.05686569
508,41.01556015
509,40.97402573
510,40.93225479
511,40.8902359
512,40.84796524
513,40.80542755
514,40.76261902
515,40.71953201
516,40.67615509
517,40.63248062
518,40.58850098
519,40.54420471
520,40.4995842
521,40.45463181
522,40.40933609
523,40.36369324
524,40.3176918
525,40.27132416
526,40.22457886
527,40.17745209
528,40.12992859
529,40.08200836
530,40.03367615
531,39.98492432
532,39.93574524
533,39.88613129
534,39.83607101
535,39.78555679
536,39.73458099
537,39.68313599
538,39.63121033
539,39.57879639
540,39.52588654
541,39.47247314
542,39.4185524
543,39.36415863
544,39.3093338
545,39.25411224
546,39.19854355
547,39.14266205
548,39.08650589
549,39.03012466
550,38.97354889
551,38.91682816
552,38.8599968
553,38.80309677
554,38.74617004
555,38.68925476
556,38.63238907
557,38.57562256
558,38.51898956
559,38.46252823
560,38.40628433
561,38.35029602
562,38.29460144
563,38.23924637
564,38.18426514
565,38.12970352
566,38.07559967
567,38.02199554
568,37.96892929
569,37.91644287
570,37.86457443
571,37.81336975
572,37.76286316
573,37.71310043
574,37.66411972
575,37.61596298
576,37.56866455
577,37.52227402
578,37.47682571
579,37.4323616
580,37.38892365
581,37.34654999
582,37.30528259
583,37.26516342
584,37.22622681
585,37.18852234
586,37.15208435
587,37.1169548
588,37.08317566
589,37.05078506
590,37.01982117
591,36.99033356
592,36.96235275
593,36.93592453
594,36.91108704
595,36.88788605
596,36.8663559
597,36.84653854
598,36.82847595
599,36.81220627
600,36.79777145
601,36.78521347
602,36.77455139
603,36.76573563
604,36.7586937
605,36.75335312
606,36.74964523
607,36.74749374
608,36.7468338
609,36.74758911
610,36.74969482
611,36.75307083
612,36.75765228
613,36.76337051
614,36.77014542
615,36.77791214
616,36.78659439
617,36.79613113
618,36.80643845
619,36.81745529
620,36.82910156
621,36.84131622
622,36.85401917
623,36.86714172
624,36.88061523
625,36.89436722
626,36.90832901
627,36.9224205
628,36.93658066
629,36.95073318
630,36.9648056
631,36.97873306
632,36.99243546
633,37.00584793
634,37.01889801
635,37.03151321
636,37.04362488
637,37.05516052
638,37.06604767
639,37.07621384
640,37.08559418
641,37.09410858
642,37.1016922
643,37.10827255
644,37.11378098
645,37.11813736
646,37.12128067
647,37.12313461
648,37.12362671
649,37.12269211
650,37.1202507
651,37.11623764
652,37.11058044
653,37.10320663
654,37.09404755
655,37.0830307
656,37.0700798
657,37.05513382
658,37.03811264
659,37.0189476
660,36.99757004
661,36.97390747
662,36.94791031
663,36.91963196
664,36.88913727
665,36.85649872
666,36.82179642
667,36.7850914
668,36.74646378
669,36.70598221
670,36.66371918
671,36.61974335
672,36.57413101
673,36.52695084
674,36.4782753
675,36.42817688
676,36.37672806
677,36.32400131
678,36.27006531
679,36.21499252
680,36.15885544
681,36.10172653
682,36.04367828
683,35.98478317
684,35.92510986
685,35.86473083
686,35.80371857
687,35.74214554
688,35.68008423
689,35.61760712
690,35.55477905
691,35.49168015
692,35.42837906
693,35.36494827
694,35.30145645
695,35.23797989
696,35.17458725
697,35.11135483
698,35.04834747
699,34.98564148
700,34.92330933
701,34.86141968
702,34.80004883
703,34.73926163
704,34.67913818
705,34.61974335
706,34.56115341
707,34.50344086
708,34.44667053
709,34.39092255
710,34.33626556
711,34.28276825
712,34.2305069
713,34.17955017
714,34.12997055
715,34.08184433
716,34.03523636
717,33.99022293
718,33.94687653
719,33.90526581
720,33.86546326
721,33.82754135
722,33.79154968
723,33.75745773
724,33.72520447
725,33.6947403
726,33.66600418
727,33.63894272
728,33.61349869
729,33.58961868
730,33.5672493
731,33.5463295
732,33.52680969
733,33.50862885
734,33.49173355
735,33.4760704
736,33.46157837
737,33.44820786
738,33.43590164
739,33.42460251
740,33.41425323
741,33.40480423
742,33.39619446
743,33.38837051
744,33.38127899
745,33.37485886
746,33.36906052
747,33.36382294
748,33.35909271
749,33.35481644
750,33.35093689
751,33.34740067
752,33.34414673
753,33.34112167
754,33.33827591
755,33.33554459
756,33.33287811
757,33.33021927
758,33.32751465
759,33.32470322
760,33.32173538
761,33.31855011
762,33.31509781
763,33.31132126
764,33.30715942
765,33.30256271
766,33.29747391
767,33.2918396
768,33.28559875
769,33.27869797
770,33.27108383
771,33.26269913
772,33.25349045
773,33.24340057
774,33.23237228
775,33.22035217
776,33.20728683
777,33.19311523
778,33.17778397
779,33.16123962
780,33.14342499
781,33.12428284
782,33.10377884
783,33.08195114
784,33.05884933
785,33.03453445
786,33.00905609
787,32.98247528
788,32.95484161
789,32.92621613
790,32.89665222
791,32.86619949
792,32.83492279
793,32.80286789
794,32.77009964
795,32.73666382
796,32.70262146
797,32.66802597
798,32.63293076
799,32.59739685
800,32.56147385
801,32.52521896
802,32.48868561
803,32.45193481
804,32.41501617
805,32.37798691
806,32.34090042
807,32.30381393
808,32.26678085
809,32.2298584
810,32.19310379
811,32.15656662
812,32.12030411
813,32.08437347
814,32.04883194
815,32.0137291
816,31.97912216
817,31.94506836
818,31.91162109
819,31.87883568
820,31.84676743
821,31.81547165
822,31.78500557
823,31.75542068
824,31.72677422
825,31.69912338
826,31.67251968
827,31.64702034
828,31.62267876
829,31.59955406
830,31.57769775
831,31.55716705
832,31.53801537
833,31.52029991
834,31.504076
835,31.48939705
836,31.47631836
837,31.46489716
838,31.45518684
839,31.44724274
840,31.44112206
841,31.4368782
842,31.43454933
843,31.43410873
844,31.43551254
845,31.43871307
846,31.44366837
847,31.45033264
848,31.45866203
849,31.46861076
850,31.48013496
851,31.49318886
852,31.50773048
853,31.52371216
854,31.54109001
855,31.55982018
856,31.57985878
857,31.60115814
858,31.6236763
859,31.64736938
860,31.67218971
861,31.69809341
862,31.72503662
863,31.75297546
864,31.78186417
865,31.81165886
866,31.84231377
867,31.87378311
868,31.90602684
869,31.93899536
870,31.97264671
871,32.00693512
872,32.04181671
873,32.07724762
874,32.11317825
875,32.14957047
876,32.18637848
877,32.22355652
878,32.26105499
879,32.29883575
880,32.33685303
881,32.37506104
882,32.413414
883,32.45186996
884,32.49038315
885,32.52890778
886,32.56740189
887,32.60581589
888,32.64411163
889,32.68223953
890,32.72015381
891,32.75781631
892,32.79517746
893,32.83219147
894,32.86882019
895,32.90501022
896,32.94072342
897,32.975914
898,33.01053619
899,33.04454422
900,33.07789612
901,33.11054611
902,33.14246368
903,33.17368317
904,33.20425415
905,33.2342186
906,33.26363373
907,33.2925415
908,33.32099533
909,33.34903717
910,33.37672043
911,33.40409088
912,33.43119812
913,33.45808792
914,33.48481369
915,33.51141739
916,33.53795242
917,33.56446457
918,33.59100342
919,33.61761475
920,33.64435196
921,33.67125702
922,33.69838333
923,33.72577667
924,33.75348663
925,33.78155899
926,33.81004715
927,33.83899307
928,33.86845016
929,33.8984642
930,33.92908096
931,33.96035385
932,33.99233246
933,34.02505493
934,34.05858231
935,34.09295273
936,34.12822342
937,34.16443253
938,34.20163727
939,34.23988342
940,34.27921677
941,34.31968689
942,34.36133957
943,34.40422821
944,34.4484024
945,34.49390411
946,34.54078293
947,34.58908844
948,34.63887024
949,34.69017792
950,34.74305344
951,34.79755402
952,34.8537178
953,34.91160202
954,34.97124863
955,35.03271103
956,35.09603119
957,35.16126633
958,35.22845459
959,35.2976532
960,35.36890411
961,35.44226074
962,35.51776123
963,35.5954361
964,35.67529297
965,35.75736237
966,35.84165573
967,35.92819214
968,36.01699066
969,36.10807037
970,36.20145416
971,36.29714966
972,36.39518738
973,36.49557495
974,36.5983429
975,36.70349884
976,36.81106567
977,36.92106247
978,37.03350449
979,37.14841461
980,37.26581192
981,37.38571167
982,37.50813293
983,37.63309479
984,37.7606163
985,37.89071274
986,38.02340698
987,38.15871429
988,38.29665756
989,38.43725204
990,38.580513
991,38.72646713
992,38.87512589
993,39.02651215
994,39.18064117
995,39.33753204
996,39.49720383
997,39.65967941
998,39.82497025
999,39.99309921
1000,40.16408157
1001,40.33794022
1002,40.5146904
1003,40.6943512
1004,40.87694168
1005,41.06248093
1006,41.25098419
1007,41.44247437
1008,41.63697052
1009,41.8344841
1010,42.03504181
1011,42.23865509
1012,42.44535065
1013,42.65513992
1014,42.86804199
1015,43.08407974
1016,43.30326843
1017,43.52562714
1018,43.75117493
1019,43.97993469
1020,44.21191406
1021,44.44713974
1022,44.68559265
1023,44.92710495
1024,45.17148209
1025,45.41851807
1026,45.66801453
1027,45.91976547
1028,46.17357635
1029,46.429245
1030,46.68656921
1031,46.94535065
1032,47.2053833
1033,47.46646881
1034,47.72840881
1035,47.99100113
1036,48.25404358
1037,48.51733398
1038,48.78067398
1039,49.04386139
1040,49.30669785
1041,49.56898117
1042,49.83050919
1043,50.09108353
1044,50.3504982
1045,50.60855865
1046,50.8650589
1047,51.11980057
1048,51.37258148
1049,51.62320709
1050,51.87146759
1051,52.11716461
1052,52.36009979
1053,52.60006714
1054,52.83687592
1055,53.07031631
1056,53.30018997
1057,53.52629471
1058,53.74843216
1059,53.96640015
1060,54.17999649
1061,54.38902283
1062,54.59328079
1063,54.79256058
1064,54.98667145
1065,55.17540359
1066,55.35856247
1067,55.53594589
1068,55.70735168
1069,55.87257767
1070,56.03142548
1071,56.18369293
1072,56.32918167
1073,56.46768951
1074,56.59901428
1075,56.7229538
1076,56.83930969
1077,56.94788361
1078,57.04846954
1079,57.14086533
1080,57.2248764
1081,57.3003006
1082,57.36699295
1083,57.42506027
1084,57.47465515
1085,57.51594162
1086,57.54907608
1087,57.57422256
1088,57.59154129
1089,57.60118866
1090,57.6033287
1091,57.59811783
1092,57.58571625
1093,57.56628799
1094,57.53998947
1095,57.5069809
1096,57.46742249
1097,57.42147446
1098,57.36930084
1099,57.31105423
1100,57.24689865
1101,57.17699051
1102,57.10149765
1103,57.02057266
1104,56.93437958
1105,56.8430748
1106,56.74682236
1107,56.64578247
1108,56.54010773
1109,56.42996597
1110,56.31551743
1111,56.19691467
1112,56.07432556
1113,55.94790649
1114,55.81781769
1115,55.68421936
1116,55.54726791
1117,55.4071312
1118,55.26396179
1119,55.11792374
1120,54.96917725
1121,54.81788254
1122,54.66419601
1123,54.50827789
1124,54.35029221
1125,54.19039917
1126,54.02875137
1127,53.86551666
1128,53.70085144
1129,53.53491974
1130,53.36787415
1131,53.19987869
1132,53.03109741
1133,52.86168289
1134,52.69179916
1135,52.52160645
1136,52.35126495
1137,52.18093109
1138,52.01076889
1139,51.84093475
1140,51.67159653
1141,51.50290298
1142,51.33499146
1143,51.16786957
1144,51.00151443
1145,50.83590698
1146,50.67102432
1147,50.50684738
1148,50.34335709
1149,50.18052673
1150,50.01833725
1151,49.85677338
1152,49.6958046
1153,49.53541565
1154,49.37558746
1155,49.21629333
1156,49.05751419
1157,48.89923096
1158,48.74142075
1159,48.58406448
1160,48.42713928
1161,48.27062607
1162,48.11449814
1163,47.95874405
1164,47.80333328
1165,47.64825058
1166,47.49347305
1167,47.33898163
1168,47.1847496
1169,47.03076172
1170,46.87699509
1171,46.72343063
1172,46.57004166
1173,46.41681671
1174,46.26372528
1175,46.11074829
1176,45.95786667
1177,45.80506134
1178,45.65230942
1179,45.49958801
1180,45.34687805
1181,45.19415665
1182,45.04140472
1183,44.88860321
1184,44.7357254
1185,44.58275604
1186,44.42966843
1187,44.2764473
1188,44.12306595
1189,43.96950912
1190,43.81575012
1191,43.66177368
1192,43.5075531
1193,43.35307312
1194,43.19830704
1195,43.04323578
1196,42.88784409
1197,42.73210144
1198,42.57599258
1199,42.41949463
1200,42.26258469
1201,42.1052475
1202,41.94747162
1203,41.78931046
1204,41.63083267
1205,41.4720993
1206,41.31317902
1207,41.15414429
1208,40.99505234
1209,40.83597183
1210,40.67697525
1211,40.51811981
1212,40.35948181
1213,40.20111847
1214,40.04310226
1215,39.88549805
1216,39.72837067
1217,39.57178879
1218,39.41581726
1219,39.26052475
1220,39.10597229
1221,38.95223236
1222,38.79936981
1223,38.64744949
1224,38.49653625
1225,38.34670258
1226,38.19800949
1227,38.05052185
1228,37.90431213
1229,37.75944519
1230,37.61598206
1231,37.47399902
1232,37.3335495
1233,37.19471359
1234,37.05754852
1235,36.92211914
1236,36.78850174
1237,36.65675354
1238,36.52694702
1239,36.39914703
1240,36.27341461
1241,36.14982224
1242,36.02843857
1243,35.90932083
1244,35.7925415
1245,35.67816925
1246,35.56626511
1247,35.45689774
1248,35.3501358
1249,35.24604034
1250,35.14468384
1251,35.04612732
1252,34.95043945
1253,34.8576889
1254,34.76793671
1255,34.68125916
1256,34.59770966
1257,34.5173645
1258,34.44028473
1259,34.366539
1260,34.29619598
1261,34.22931671
1262,34.16594315
1263,34.10599899
1264,34.04938126
1265,33.99598694
1266,33.94570923
1267,33.89844513
1268,33.85409546
1269,33.81255341
1270,33.77371597
1271,33.73748016
1272,33.70374298
1273,33.67239761
1274,33.64334488
1275,33.61647797
1276,33.59169388
1277,33.56888962
1278,33.54796219
1279,33.52880859
1280,33.51132202
1281,33.49539948
1282,33.48094177
1283,33.4678421
1284,33.45599747
1285,33.44530487
1286,33.43566132
1287,33.42695999
1288,33.41910172
1289,33.41197586
1290,33.40548706
1291,33.3995285
1292,33.39399719
1293,33.38878632
1294,33.38379669
1295,33.37892532
1296,33.37406158
1297,33.36911011
1298,33.36396408
1299,33.35852051
1300,33.35267258
1301,33.34632111
1302,33.33935928
1303,33.33168411
1304,33.32319641
1305,33.31378937
1306,33.30335617
1307,33.29179764
1308,33.27900696
1309,33.26488495
1310,33.24932861
1311,33.23222733
1312,33.2134819
1313,33.19298935
1314,33.17064667
1315,33.14634705
1316,33.1199913
1317,33.09147263
1318,33.06068802
1319,33.02753448
1320,32.99190903
1321,32.95370483
1322,32.91284943
1323,32.86937714
1324,32.82335281
1325,32.77483368
1326,32.7238884
1327,32.670578
1328,32.61496353
1329,32.55710983
1330,32.49707794
1331,32.43492889
1332,32.37073135
1333,32.30454254
1334,32.23643112
1335,32.16645432
1336,32.09467697
1337,32.02116013
1338,31.94596863
1339,31.86916542
1340,31.79081345
1341,31.71097374
1342,31.62971115
1343,31.54708672
1344,31.46316528
1345,31.37800598
1346,31.29167557
1347,31.20423508
1348,31.11574745
1349,31.02627563
1350,30.93588257
1351,30.8446312
1352,30.75258255
1353,30.65980148
1354,30.56634903
1355,30.47229004
1356,30.37768745
1357,30.2826004
1358,30.18709564
1359,30.09123421
1360,29.99508095
1361,29.89869499
1362,29.80214119
1363,29.70548248
1364,29.60877991
1365,29.51210022
1366,29.41550064
1367,29.31904984
1368,29.22280693
1369,29.12683487
1370,29.0311985
1371,28.93595886
1372,28.84117889
1373,28.74692154
1374,28.65324974
1375,28.56022644
1376,28.46791458
1377,28.37637711
1378,28.28567505
1379,28.19587326
1380,28.10703278
1381,28.01921844
1382,27.9324913
1383,27.8469162
1384,27.76255226
1385,27.67946625
1386,27.59771919
1387,27.51737404
1388,27.43849373
1389,27.3611412
1390,27.2853775
1391,27.21126747
1392,27.13887405
1393,27.06825829
1394,26.99948311
1395,26.93261337
1396,26.86771202
1397,26.80483818
1398,26.74405861
1399,26.68543243
1400,26.62902641
1401,26.57489967
1402,26.52311707
1403,26.47374344
1404,26.42683601
1405,26.38246155
1406,26.34068298
1407,26.30156136
1408,26.26516151
1409,26.23154449
1410,26.20077324
1411,26.17291069
1412,26.14801979
1413,26.12616348
1414,26.10740471
1415,26.09180641
1416,26.07942963
1417,26.07034111
1418,26.06459808
1419,26.0622673
1420,26.06341171
1421,26.06809235
1422,26.07637215
1423,26.08831596
1424,26.10398293
1425,26.12343979
1426,26.14674568
1427,26.17396736
1428,26.20516396
1429,26.24040031
1430,26.27973747
1431,26.32324028
1432,26.37097168
1433,26.42299271
1434,26.4793663
1435,26.54015541
1436,26.60542488
1437,26.67523575
1438,26.74965096
1439,26.82873154
1440,26.91254425
